sol,attitude,imageid,caption,sample_type,date_taken_mars,credit,date_taken_utc,json_link,link,drive,title,site,date_received,extended_mastAz,extended_mastEl,extended_sclk,extended_scaleFactor,extended_xyz,extended_subframeRect,extended_dimension,image_files_medium,image_files_small,image_files_full_res,image_files_large,camera_filter_name,camera_camera_vector,camera_camera_model_component_list,camera_camera_position,camera_instrument,camera_camera_model_type
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRE_0073_0673429272_074ECM_N0032430FHAZ02008_01_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_01_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_01_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:58:15Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(1,953,1288,976)","(1288,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_01_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_01_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_01_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_01_0LLJ01_1200.jpg,UNK,"(0.8256272892517045,-0.5203592678712708,0.2180958770434629)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(1937.74,2559.13,940.692);(-78.1884,171.407,2349.57);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRE_0073_0673429272_074ECM_N0032430FHAZ02008_04_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_04_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_04_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:54:25Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(3833,953,1288,976)","(1288,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_04_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_04_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_04_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_04_0LLJ01_1200.jpg,UNK,"(0.6235653693464214,0.7729151041088385,0.1173391323995732)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(-1455.07,1895.75,-712.471);(-78.1884,171.407,2349.57);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRE_0073_0673429272_074ECM_N0032430FHAZ02008_07_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_07_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_07_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:54:25Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(2553,1913,1296,976)","(1296,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_07_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_07_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_07_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_07_0LLJ01_1200.jpg,UNK,"(0.6967679949717245,0.4360944595437498,0.5695050338129837)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(-321.773,2117.34,-160.266);(-928.163,5.21481,1935.42);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRF_0073_0673429272_074EBY_N0032430FHAZ02008_02_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_02_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_02_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:54:25Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(1273,953,1296,976)","(1296,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_02_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_02_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_02_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_02_0LLJ01_1200.jpg,UNK,"(0.9651977707927862,-0.11492900973519203,0.23491399698171261)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(811.526,2338.93,391.938);(-78.1884,171.407,2349.57);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRF_0073_0673429272_074EBY_N0032430FHAZ02008_07_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_07_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_07_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:54:25Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(2553,1913,1296,976)","(1296,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_07_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_07_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_07_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_07_0LLJ01_1200.jpg,UNK,"(0.6967679949717245,0.4360944595437498,0.5695050338129837)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(-321.773,2117.34,-160.266);(-928.163,5.21481,1935.42);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRF_0073_0673429272_074EBY_N0032430FHAZ02008_10_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_10_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_10_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:54:25Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(1273,2873,1296,968)","(1296,968)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_10_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_10_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_10_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_10_0LLJ01_1200.jpg,UNK,"(0.5167359926540028,-0.09810700176680642,0.8505051029242625)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(811.526,2338.93,391.938);(-1778.14,-160.978,1521.26);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRF_0073_0673429272_074EBY_N0032430FHAZ02008_11_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_11_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRF_0073_0673429272_074EBY_N0032430FHAZ02008_11_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:54:25Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(2553,2873,1296,968)","(1296,968)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_11_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_11_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_11_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRF_0073_0673429272_074EBY_N0032430FHAZ02008_11_0LLJ01_1200.jpg,UNK,"(0.44246347948456827,0.37616763741887965,0.8140786066966182)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(-321.773,2117.34,-160.266);(-1778.14,-160.978,1521.26);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRE_0073_0673429272_074ECM_N0032430FHAZ02008_02_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_02_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_02_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:48:59Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(1273,953,1296,976)","(1296,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_02_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_02_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_02_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_02_0LLJ01_1200.jpg,UNK,"(0.9651977707927862,-0.11492900973519203,0.23491399698171261)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(811.526,2338.93,391.938);(-78.1884,171.407,2349.57);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRE_0073_0673429272_074ECM_N0032430FHAZ02008_03_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_03_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_03_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:48:59Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(2553,953,1296,976)","(1296,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_03_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_03_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_03_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_03_0LLJ01_1200.jpg,UNK,"(0.879678506207838,0.43501521838149204,0.19216525568491657)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(-321.773,2117.34,-160.266);(-78.1884,171.407,2349.57);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
73,"(0.206524,-0.0126456,0.0188162,0.978179)",FRE_0073_0673429272_074ECM_N0032430FHAZ02008_05_0LLJ,"NASA's Mars Perseverance rover acquired this image of the area in front of it using its onboard Front Right Hazard Avoidance Camera A. 

This image was acquired on May. 4, 2021 (Sol 73) at the local mean solar time of 14:45:10.",Full,Sol-00073M14:45:10.803,NASA/JPL-Caltech,2021-05-04T19:43:40.859,https://mars.nasa.gov/rss/api/?feed=raw_images&category=mars2020&feedtype=json&id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_05_0LLJ,https://mars.nasa.gov/mars2020/multimedia/raw-images/?id=FRE_0073_0673429272_074ECM_N0032430FHAZ02008_05_0LLJ,2430,Mars Perseverance Sol 73: Front Right Hazard Avoidance Camera (Hazcam),3,2021-05-04T23:48:59Z,315.813,13.856,673429273.430,1,"(-30.546,99.9637,0.788912)","(1,1913,1288,976)","(1288,976)",https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_05_0LLJ01_800.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_05_0LLJ01_320.jpg,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_05_0LLJ01.png,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/00073/ids/edr/browse/fcam/FRE_0073_0673429272_074ECM_N0032430FHAZ02008_05_0LLJ01_1200.jpg,UNK,"(0.6820468661730074,-0.5202596259912431,0.5139474622050699)","(1.08961,0.239014,-0.73578);(0.88539,0.173117,0.43141);(1937.74,2559.13,940.692);(-928.163,5.21481,1935.42);(0.884739,0.174294,0.432271);(3e-06,0.007003,-0.00533);(0.014078,0.007511,-0.004607);2.0;0.0","(1.08961,0.239014,-0.73578)",FRONT_HAZCAM_RIGHT_A,CAHVORE
